,id,период,минут,вероятность,прибыль,выручка,покупательская_активность,тип_сервиса,разрешить_сообщать,маркет_актив_6_мес,маркет_актив_тек_мес,длительность,акционные_покупки,популярная_категория,средний_просмотр_категорий_за_визит,неоплаченные_продукты_штук_квартал,ошибка_сервиса,страниц_за_визит
192,215413,текущий_месяц,12,0.26,5.4,4166.6,Снизилась,премиум,да,4.0,3,759,0.23,Косметика и аксессуары,1,4,5,5
193,215413,предыдущий_месяц,9,0.26,5.4,4301.0,Снизилась,премиум,да,4.0,3,759,0.23,Косметика и аксессуары,1,4,5,5
194,215413,предыдущий_месяц,9,0.26,5.4,3943.0,Снизилась,премиум,да,4.0,3,759,0.23,Косметика и аксессуары,1,4,5,5
195,215414,текущий_месяц,9,1.0,3.4,4144.4,Снизилась,премиум,да,4.0,4,768,0.32,Кухонная посуда,2,8,4,4
196,215414,предыдущий_месяц,13,1.0,3.4,4747.0,Снизилась,премиум,да,4.0,4,768,0.32,Кухонная посуда,2,8,4,4
197,215414,предыдущий_месяц,13,1.0,3.4,3757.0,Снизилась,премиум,да,4.0,4,768,0.32,Кухонная посуда,2,8,4,4
198,215415,текущий_месяц,9,0.9,3.4,6352.4,Снизилась,стандарт,да,2.4,3,720,0.32,Домашний текстиль,2,6,3,3
199,215415,предыдущий_месяц,13,0.9,3.4,6147.0,Снизилась,стандарт,да,2.4,3,720,0.32,Домашний текстиль,2,6,3,3
200,215415,предыдущий_месяц,13,0.9,3.4,4875.0,Снизилась,стандарт,да,2.4,3,720,0.32,Домашний текстиль,2,6,3,3
201,215416,текущий_месяц,8,0.62,4.22,4882.7,Снизилась,стандарт,да,4.2,4,219,0.24,Товары для детей,2,5,7,8
202,215416,предыдущий_месяц,5,0.62,4.22,4148.0,Снизилась,стандарт,да,4.2,4,219,0.24,Товары для детей,2,5,7,8
203,215416,предыдущий_месяц,5,0.62,4.22,4461.5,Снизилась,стандарт,да,4.2,4,219,0.24,Товары для детей,2,5,7,8
204,215417,текущий_месяц,9,1.0,4.5,3875.0,Снизилась,премиум,да,4.1,5,377,0.24,Товары для детей,3,2,2,3
205,215417,предыдущий_месяц,9,1.0,4.5,4991.0,Снизилась,премиум,да,4.1,5,377,0.24,Товары для детей,3,2,2,3
206,215417,предыдущий_месяц,9,1.0,4.5,3914.0,Снизилась,премиум,да,4.1,5,377,0.24,Товары для детей,3,2,2,3
207,215418,текущий_месяц,11,0.9,4.98,6427.1,Снизилась,стандарт,нет,1.7,4,472,0.94,Домашний текстиль,2,6,4,3
208,215418,предыдущий_месяц,8,0.9,4.98,4661.0,Снизилась,стандарт,нет,1.7,4,472,0.94,Домашний текстиль,2,6,4,3
209,215418,предыдущий_месяц,8,0.9,4.98,5943.5,Снизилась,стандарт,нет,1.7,4,472,0.94,Домашний текстиль,2,6,4,3
210,215419,текущий_месяц,11,1.0,4.6,5676.1,Снизилась,премиум,да,3.4,4,806,0.93,Домашний текстиль,3,5,8,6
211,215419,предыдущий_месяц,10,1.0,4.6,4756.0,Снизилась,премиум,да,3.4,4,806,0.93,Домашний текстиль,3,5,8,6
212,215419,предыдущий_месяц,10,1.0,4.6,5816.5,Снизилась,премиум,да,3.4,4,806,0.93,Домашний текстиль,3,5,8,6
213,215420,текущий_месяц,9,0.9,3.96,5200.3,Снизилась,стандарт,да,3.5,5,449,0.35,Домашний текстиль,1,9,2,2
214,215420,предыдущий_месяц,11,0.9,3.96,5264.0,Снизилась,стандарт,да,3.5,5,449,0.35,Домашний текстиль,1,9,2,2
215,215420,предыдущий_месяц,11,0.9,3.96,4568.0,Снизилась,стандарт,да,3.5,5,449,0.35,Домашний текстиль,1,9,2,2
216,215421,предыдущий_месяц,11,1.0,3.18,5130.5,Снизилась,премиум,нет,4.0,5,523,0.94,Техника для красоты и здоровья,1,10,7,5
217,215421,предыдущий_месяц,11,1.0,3.18,4571.0,Снизилась,премиум,нет,4.0,5,523,0.94,Техника для красоты и здоровья,1,10,7,5
218,215421,текущий_месяц,13,1.0,3.18,5322.9,Снизилась,премиум,нет,4.0,5,523,0.94,Техника для красоты и здоровья,1,10,7,5
219,215422,предыдущий_месяц,6,0.7,4.65,4995.0,Снизилась,стандарт,да,4.2,4,503,0.25,Товары для детей,2,3,1,6
220,215422,предыдущий_месяц,6,0.7,4.65,4455.0,Снизилась,стандарт,да,4.2,4,503,0.25,Товары для детей,2,3,1,6
221,215422,текущий_месяц,12,0.7,4.65,4668.7,Снизилась,стандарт,да,4.2,4,503,0.25,Товары для детей,2,3,1,6
222,215423,предыдущий_месяц,10,0.9,3.92,5586.5,Снизилась,стандарт,да,3.5,4,515,0.29,Косметика и аксессуары,1,4,4,1
223,215423,предыдущий_месяц,10,0.9,3.92,4316.0,Снизилась,стандарт,да,3.5,4,515,0.29,Косметика и аксессуары,1,4,4,1
224,215423,текущий_месяц,10,0.9,3.92,5682.7,Снизилась,стандарт,да,3.5,4,515,0.29,Косметика и аксессуары,1,4,4,1
225,215424,предыдущий_месяц,10,0.97,3.89,5821.5,Снизилась,премиум,да,3.8,3,813,0.36,Домашний текстиль,3,3,2,2
226,215424,предыдущий_месяц,10,0.97,3.89,4383.0,Снизилась,премиум,да,3.8,3,813,0.36,Домашний текстиль,3,3,2,2
227,215424,текущий_месяц,14,0.97,3.89,5859.2,Снизилась,премиум,да,3.8,3,813,0.36,Домашний текстиль,3,3,2,2
228,215425,текущий_месяц,11,0.62,5.64,5485.4,Снизилась,стандарт,да,4.1,4,249,0.28,Кухонная посуда,2,6,1,4
229,215425,предыдущий_месяц,10,0.62,5.64,4623.0,Снизилась,стандарт,да,4.1,4,249,0.28,Кухонная посуда,2,6,1,4
230,215425,предыдущий_месяц,10,0.62,5.64,5202.0,Снизилась,стандарт,да,4.1,4,249,0.28,Кухонная посуда,2,6,1,4
231,215426,текущий_месяц,7,1.0,4.66,6150.2,Снизилась,премиум,да,2.7,4,829,0.22,Косметика и аксессуары,3,5,4,5
232,215426,предыдущий_месяц,10,1.0,4.66,4648.0,Снизилась,премиум,да,2.7,4,829,0.22,Косметика и аксессуары,3,5,4,5
233,215426,предыдущий_месяц,10,1.0,4.66,5404.0,Снизилась,премиум,да,2.7,4,829,0.22,Косметика и аксессуары,3,5,4,5
234,215427,текущий_месяц,14,1.0,2.76,6427.0,Снизилась,стандарт,нет,2.4,4,186,0.4,Косметика и аксессуары,3,6,7,6
235,215427,предыдущий_месяц,9,1.0,2.76,4795.0,Снизилась,стандарт,нет,2.4,4,186,0.4,Косметика и аксессуары,3,6,7,6
236,215427,предыдущий_месяц,9,1.0,2.76,5549.5,Снизилась,стандарт,нет,2.4,4,186,0.4,Косметика и аксессуары,3,6,7,6
237,215428,текущий_месяц,9,0.62,4.25,5444.0,Снизилась,стандарт,нет,4.0,3,336,0.9,Домашний текстиль,2,7,2,6
238,215428,предыдущий_месяц,10,0.62,4.25,4537.0,Снизилась,стандарт,нет,4.0,3,336,0.9,Домашний текстиль,2,7,2,6
239,215428,предыдущий_месяц,10,0.62,4.25,4456.0,Снизилась,стандарт,нет,4.0,3,336,0.9,Домашний текстиль,2,7,2,6
240,215429,текущий_месяц,10,1.0,3.71,4158.6,Снизилась,премиум,нет,0.9,4,690,0.24,Домашний текстиль,2,5,7,4
241,215429,предыдущий_месяц,11,1.0,3.71,4488.0,Снизилась,премиум,нет,0.9,4,690,0.24,Домашний текстиль,2,5,7,4
242,215429,предыдущий_месяц,11,1.0,3.71,3662.0,Снизилась,премиум,нет,0.9,4,690,0.24,Домашний текстиль,2,5,7,4
243,215430,текущий_месяц,6,0.9,4.63,5780.9,Снизилась,стандарт,да,2.9,4,824,0.29,Кухонная посуда,2,2,5,3
244,215430,предыдущий_месяц,12,0.9,4.63,5289.5,Снизилась,стандарт,да,2.9,4,824,0.29,Кухонная посуда,2,2,5,3
245,215430,предыдущий_месяц,12,0.9,4.63,4712.0,Снизилась,стандарт,да,2.9,4,824,0.29,Кухонная посуда,2,2,5,3
246,215431,текущий_месяц,14,0.12,4.28,6184.8,Снизилась,премиум,да,3.9,4,666,0.21,Кухонная посуда,3,3,6,7
247,215431,предыдущий_месяц,12,0.12,4.28,5455.5,Снизилась,премиум,да,3.9,4,666,0.21,Кухонная посуда,3,3,6,7
248,215431,предыдущий_месяц,12,0.12,4.28,4692.0,Снизилась,премиум,да,3.9,4,666,0.21,Кухонная посуда,3,3,6,7
249,215432,текущий_месяц,12,1.0,4.18,5038.8,Снизилась,стандарт,нет,4.1,4,377,0.24,Товары для детей,3,3,2,1
250,215432,предыдущий_месяц,12,1.0,4.18,5063.5,Снизилась,стандарт,нет,4.1,4,377,0.24,Товары для детей,3,3,2,1
251,215432,предыдущий_месяц,12,1.0,4.18,4648.0,Снизилась,стандарт,нет,4.1,4,377,0.24,Товары для детей,3,3,2,1
252,215433,текущий_месяц,11,0.62,3.65,4959.1,Снизилась,стандарт,да,4.0,4,753,0.89,Товары для детей,2,8,3,2
253,215433,предыдущий_месяц,8,0.62,3.65,4599.0,Снизилась,стандарт,да,4.0,4,753,0.89,Товары для детей,2,8,3,2
254,215433,предыдущий_месяц,8,0.62,3.65,4098.0,Снизилась,стандарт,да,4.0,4,753,0.89,Товары для детей,2,8,3,2
255,215434,предыдущий_месяц,7,0.9,2.97,4604.0,Снизилась,стандарт,да,3.9,4,674,0.21,Домашний текстиль,3,5,7,6
256,215434,предыдущий_месяц,7,0.9,2.97,4913.0,Снизилась,стандарт,да,3.9,4,674,0.21,Домашний текстиль,3,5,7,6
257,215434,текущий_месяц,7,0.9,2.97,5733.3,Снизилась,стандарт,да,3.9,4,674,0.21,Домашний текстиль,3,5,7,6
258,215435,текущий_месяц,11,1.0,3.24,7605.3,Снизилась,премиум,да,4.8,4,875,0.35,Товары для детей,2,2,5,9
259,215435,предыдущий_месяц,7,1.0,3.24,5008.0,Снизилась,премиум,да,4.8,4,875,0.35,Товары для детей,2,2,5,9
260,215435,предыдущий_месяц,7,1.0,3.24,6869.5,Снизилась,премиум,да,4.8,4,875,0.35,Товары для детей,2,2,5,9
261,215436,текущий_месяц,10,0.62,3.81,5511.7,Снизилась,стандарт,да,4.6,3,844,0.93,Товары для детей,3,8,4,2
262,215436,предыдущий_месяц,10,0.62,3.81,4752.0,Снизилась,стандарт,да,4.6,3,844,0.93,Товары для детей,3,8,4,2
263,215436,предыдущий_месяц,10,0.62,3.81,5370.0,Снизилась,стандарт,да,4.6,3,844,0.93,Товары для детей,3,8,4,2
264,215437,текущий_месяц,6,1.0,4.85,4834.1,Снизилась,премиум,да,2.4,3,602,0.32,Косметика и аксессуары,2,5,3,3
265,215437,предыдущий_месяц,10,1.0,4.85,4987.5,Снизилась,премиум,да,2.4,3,602,0.32,Косметика и аксессуары,2,5,3,3
266,215437,предыдущий_месяц,10,1.0,4.85,4875.0,Снизилась,премиум,да,2.4,3,602,0.32,Косметика и аксессуары,2,5,3,3
267,215438,текущий_месяц,12,1.0,4.04,4787.4,Снизилась,стандарт,да,4.0,5,855,0.3,Кухонная посуда,2,6,2,7
268,215438,предыдущий_месяц,10,1.0,4.04,4283.0,Снизилась,стандарт,да,4.0,5,855,0.3,Кухонная посуда,2,6,2,7
269,215438,предыдущий_месяц,10,1.0,4.04,4235.0,Снизилась,стандарт,да,4.0,5,855,0.3,Кухонная посуда,2,6,2,7
270,215439,предыдущий_месяц,9,1.0,6.33,5484.0,Снизилась,премиум,нет,3.4,5,448,0.28,Товары для детей,4,2,2,7
271,215439,предыдущий_месяц,9,1.0,6.33,4551.0,Снизилась,премиум,нет,3.4,5,448,0.28,Товары для детей,4,2,2,7
272,215439,текущий_месяц,9,1.0,6.33,5833.7,Снизилась,премиум,нет,3.4,5,448,0.28,Товары для детей,4,2,2,7
273,215440,предыдущий_месяц,7,0.9,4.68,5470.5,Снизилась,стандарт,нет,3.8,5,344,0.4,Товары для детей,3,3,8,3
274,215440,предыдущий_месяц,7,0.9,4.68,4740.0,Снизилась,стандарт,нет,3.8,5,344,0.4,Товары для детей,3,3,8,3
275,215440,текущий_месяц,7,0.9,4.68,5571.9,Снизилась,стандарт,нет,3.8,5,344,0.4,Товары для детей,3,3,8,3
276,215441,предыдущий_месяц,7,1.0,3.6,4305.0,Снизилась,стандарт,да,4.1,4,922,0.29,Товары для детей,6,7,1,5
277,215441,предыдущий_месяц,7,1.0,3.6,4443.0,Снизилась,стандарт,да,4.1,4,922,0.29,Товары для детей,6,7,1,5
278,215441,текущий_месяц,12,1.0,3.6,4029.4,Снизилась,стандарт,да,4.1,4,922,0.29,Товары для детей,6,7,1,5
